"artist","track","track_title","line","lyric"
"Thomas Rhett","Sixteen","Sixteen",9,"Sixteen"
"Thomas Rhett","Sixteen","Sixteen",10,"Now that I can drive, finally feel alive, but I got this curfew"
"Thomas Rhett","Sixteen","Sixteen",11,"Sneakin' in late, smelling like my girlfriend's perfume"
"Thomas Rhett","Sixteen","Sixteen",12,"People talkin' 'bout college and knowledge and that's alright"
"Thomas Rhett","Sixteen","Sixteen",13,"But all I'm thinkin' 'bout is an unsupervised Saturday night"
"Thomas Rhett","Sixteen","Sixteen",14,"What I wouldn't give to be eighteen, wild and free"
"Thomas Rhett","Sixteen","Sixteen",15,"Buzzin' off a can of that Grizzly wintergreen"
"Thomas Rhett","Sixteen","Sixteen",16,"Lookin' old enough to pull off this fake ID"
"Thomas Rhett","Sixteen","Sixteen",17,"I'll be right where I wanna be when I'm eighteen, eighteen"
"Thomas Rhett","Sixteen","Sixteen",18,"Eighteen, yeah"
"Thomas Rhett","Sixteen","Sixteen",19,"I'm old enough to smoke, I'm old enough to vote"
"Thomas Rhett","Sixteen","Sixteen",20,"But they turn me away when I go to the Cotton-Eyed Joe"
"Thomas Rhett","Sixteen","Sixteen",21,"They say the grass is always greener, and I believe that's right"
"Thomas Rhett","Sixteen","Sixteen",22,"But my friends are off to Vegas, and they're leavin' me behind"
"Thomas Rhett","Sixteen","Sixteen",23,"What I wouldn't give to be twenty one, wild and free"
"Thomas Rhett","Sixteen","Sixteen",24,"Open up a cold one and drink it legally"
"Thomas Rhett","Sixteen","Sixteen",25,"Chase a bunch of girls, go see the world, let my wild streak run"
"Thomas Rhett","Sixteen","Sixteen",26,"I'll be right where I wanna be when I'm twenty one, twenty one"
"Thomas Rhett","Sixteen","Sixteen",27,"Woah, when I'm twenty one"
"Thomas Rhett","Sixteen","Sixteen",28,"Yeah, when I'm twenty one, it'll be alright"
"Thomas Rhett","Sixteen","Sixteen",29,"Yeah, it'll all be alright when I'm twenty one"
"Thomas Rhett","Sixteen","Sixteen",30,"Now I'm twenty five, and I'm drinkin' wine with my wife at home"
"Thomas Rhett","Sixteen","Sixteen",31,"Got a couple dogs and a couple songs on the radio"
"Thomas Rhett","Sixteen","Sixteen",32,"And we sit around, and we laugh about how we used to be"
"Thomas Rhett","Sixteen","Sixteen",33,"When all we cared about was turning sixteen"
"Ant Saunders","Yellow Hearts","Yellow Hearts",1,"She put my name with yellow hearts"
"Ant Saunders","Yellow Hearts","Yellow Hearts",2,"Her favorite color, like the stars"
"Ant Saunders","Yellow Hearts","Yellow Hearts",3,"I didn't listen very hard"
"Ant Saunders","Yellow Hearts","Yellow Hearts",4,"When she told me she was crazy from the start"
"Ant Saunders","Yellow Hearts","Yellow Hearts",5,"She put my name with yellow hearts (Yeah, she did)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",6,"I said she was a work of art (Work of art)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",7,"I didn't listen very hard (Very hard, no, no)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",8,"When she told me she was crazy from the start"
"Ant Saunders","Yellow Hearts","Yellow Hearts",9,"I drive down open roads so slow"
"Ant Saunders","Yellow Hearts","Yellow Hearts",10,"Here comes a train, I'll let it go"
"Ant Saunders","Yellow Hearts","Yellow Hearts",11,"Ain't got nobody on my phone"
"Ant Saunders","Yellow Hearts","Yellow Hearts",12,"Don't like being all alone (Don't like being all alone)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",13,"Not good at keeping with the trends (No, no)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",14,"Too good at welcoming amends"
"Ant Saunders","Yellow Hearts","Yellow Hearts",15,"It's been a while since I've heard her say"
"Ant Saunders","Yellow Hearts","Yellow Hearts",16,"That we were more than friends (Oh)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",17,"Oh, I, I-I-I, know a lot is going on"
"Ant Saunders","Yellow Hearts","Yellow Hearts",18,"But girl, please tell me"
"Ant Saunders","Yellow Hearts","Yellow Hearts",19,"And I'll let you be"
"Ant Saunders","Yellow Hearts","Yellow Hearts",20,"Are you still with me or not?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",21,"She put my name with yellow hearts"
"Ant Saunders","Yellow Hearts","Yellow Hearts",22,"Her favorite color, like the stars"
"Ant Saunders","Yellow Hearts","Yellow Hearts",23,"I didn't listen very hard"
"Ant Saunders","Yellow Hearts","Yellow Hearts",24,"When she told me she was crazy from the start"
"Ant Saunders","Yellow Hearts","Yellow Hearts",25,"She put my name with yellow hearts (Yeah, she did)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",26,"I said she was a work of art (Work of art)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",27,"I didn't listen very hard (Very hard, no, no)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",28,"When she told me she was crazy from the start"
"Ant Saunders","Yellow Hearts","Yellow Hearts",29,"She put yellow hearts around my name"
"Ant Saunders","Yellow Hearts","Yellow Hearts",30,"I thought they were all just the same"
"Ant Saunders","Yellow Hearts","Yellow Hearts",31,"To you, what do they really mean?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",32,"Have you only been playing games?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",33,"I'm by the garden with the carpenter bees"
"Ant Saunders","Yellow Hearts","Yellow Hearts",34,"Like I'm Bob Ross-in' with a Harden beard"
"Ant Saunders","Yellow Hearts","Yellow Hearts",35,"Taking it all in like I got no issues in my nature"
"Ant Saunders","Yellow Hearts","Yellow Hearts",36,"Primroses blooming in the night"
"Ant Saunders","Yellow Hearts","Yellow Hearts",37,"Birds wanna take me on a flight"
"Ant Saunders","Yellow Hearts","Yellow Hearts",38,"Appreciating my land 'fore it turns into a glacier"
"Ant Saunders","Yellow Hearts","Yellow Hearts",39,"Chasers are of no good use"
"Ant Saunders","Yellow Hearts","Yellow Hearts",40,"This taste will be long endured"
"Ant Saunders","Yellow Hearts","Yellow Hearts",41,"Why'd you have to go so soon?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",42,"I thought this was as good as new"
"Ant Saunders","Yellow Hearts","Yellow Hearts",43,"She put yellow hearts around my name"
"Ant Saunders","Yellow Hearts","Yellow Hearts",44,"I thought they were all just the same"
"Ant Saunders","Yellow Hearts","Yellow Hearts",45,"To you, what do they really mean?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",46,"Have you only been playing games?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",47,"She put my name with yellow hearts (Yeah, she did)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",48,"Her favorite color, like the stars (Like the stars)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",49,"I didn't listen very hard (Very hard, no, no)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",50,"When she told me she was crazy from the start"
"Ant Saunders","Yellow Hearts","Yellow Hearts",51,"She put my name with yellow hearts (She put yellow hearts around my name)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",52,"I said she was a work of art (I thought they were all just the same)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",53,"I didn't listen very hard (To you, what do they really mean?)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",54,"When she told me she was crazy from the start (Have you only been playing games?)"
"Ant Saunders","Yellow Hearts","Yellow Hearts",55,"Have you only been playing games?"
"Ant Saunders","Yellow Hearts","Yellow Hearts",56,"No, no"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",1,"Tastes like strawberries on a summer evenin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",2,"And it sounds just like a song"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",3,"I want more berries and that summer feelin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",4,"It's so wonderful and warm"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",5,"Breathe me in, breathe me out"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",6,"I don't know if I could ever go without"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",7,"I'm just thinking out loud"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",8,"I don't know if I could ever go without"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",9,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",10,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",11,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",12,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",13,"Watermelon sugar"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",14,"Strawberries on a summer evenin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",15,"Baby, you're the end of June"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",16,"I want your belly and that summer feelin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",17,"Getting washed away in you"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",18,"Breathe me in, breathe me out"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",19,"I don't know if I could ever go without"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",20,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",21,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",22,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",23,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",24,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",25,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",26,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",27,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",28,"I just wanna taste it, I just wanna taste it"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",29,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",30,"Tastes like strawberries on a summer evenin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",31,"And it sounds just like a song"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",32,"I want your belly and that summer feelin'"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",33,"I don't know if I could ever go without"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",34,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",35,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",36,"Watermelon sugar high (Sugar)"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",37,"Watermelon sugar high (Sugar)"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",38,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",39,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",40,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",41,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",42,"I just wanna taste it, I just wanna taste it (Woo)"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",43,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",44,"I just wanna taste it, I just wanna taste it (Ooh)"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",45,"Watermelon sugar high"
"Harry Styles","Watermelon Sugar","Watermelon Sugar",46,"Watermelon sugar"
"Imagine Dragons","Bad Liar","Bad Liar",1,"Oh, hush, my dear, it's been a difficult year"
"Imagine Dragons","Bad Liar","Bad Liar",2,"And terrors don't prey on innocent victims"
"Imagine Dragons","Bad Liar","Bad Liar",3,"Trust me, darlin', trust me darlin'"
"Imagine Dragons","Bad Liar","Bad Liar",4,"It's been a loveless year"
"Imagine Dragons","Bad Liar","Bad Liar",5,"I'm a man of three fears:"
"Imagine Dragons","Bad Liar","Bad Liar",6,"Integrity, faith, and crocodile tears"
"Imagine Dragons","Bad Liar","Bad Liar",7,"Trust me, darlin', trust me, darlin'"
"Imagine Dragons","Bad Liar","Bad Liar",8,"So look me in the eyes (Eyes), tell me what you see (You see)"
"Imagine Dragons","Bad Liar","Bad Liar",9,"Perfect paradise (—Dise), tearin' at the seams (Seams)"
"Imagine Dragons","Bad Liar","Bad Liar",10,"I wish I could escape it (Escape), I don't wanna fake it"
"Imagine Dragons","Bad Liar","Bad Liar",11,"Wish I could erase it (Erase), make your heart believe"
"Imagine Dragons","Bad Liar","Bad Liar",12,"But I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",13,"Now you know, now you know"
"Imagine Dragons","Bad Liar","Bad Liar",14,"I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",15,"Now you know, you're free to go"
"Imagine Dragons","Bad Liar","Bad Liar",16,"Did all my dreams never mean one thing?"
"Imagine Dragons","Bad Liar","Bad Liar",17,"Does happiness lie in a diamond ring?"
"Imagine Dragons","Bad Liar","Bad Liar",18,"Oh, I've been askin' for—"
"Imagine Dragons","Bad Liar","Bad Liar",19,"Oh, I've been askin' for problems, problems, problems"
"Imagine Dragons","Bad Liar","Bad Liar",20,"I wage my war, on the world inside"
"Imagine Dragons","Bad Liar","Bad Liar",21,"I take my gun to the enemy's side"
"Imagine Dragons","Bad Liar","Bad Liar",22,"Oh, I've been askin' for— (Trust me, darlin')"
"Imagine Dragons","Bad Liar","Bad Liar",23,"Oh, I've been askin' for (Trust me, darlin') problems, problems, problems"
"Imagine Dragons","Bad Liar","Bad Liar",24,"So look me in the eyes (Eyes), tell me what you see (You see)"
"Imagine Dragons","Bad Liar","Bad Liar",25,"Perfect paradise (—Dise), tearin' at the seams (Seams)"
"Imagine Dragons","Bad Liar","Bad Liar",26,"I wish I could escape it (Escape), I don't wanna fake it"
"Imagine Dragons","Bad Liar","Bad Liar",27,"Wish I could erase it (Erase), make your heart believe"
"Imagine Dragons","Bad Liar","Bad Liar",28,"But I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",29,"Now you know, now you know"
"Imagine Dragons","Bad Liar","Bad Liar",30,"I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",31,"Now you know, you're free to go"
"Imagine Dragons","Bad Liar","Bad Liar",32,"I can't breathe, I can't be"
"Imagine Dragons","Bad Liar","Bad Liar",33,"I can't be what you want me to be"
"Imagine Dragons","Bad Liar","Bad Liar",34,"Believe me, this one time"
"Imagine Dragons","Bad Liar","Bad Liar",35,"Believe me"
"Imagine Dragons","Bad Liar","Bad Liar",36,"I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",37,"Now you know, now you know"
"Imagine Dragons","Bad Liar","Bad Liar",38,"I'm a bad liar, bad liar"
"Imagine Dragons","Bad Liar","Bad Liar",39,"Now you know, you're free to go"
"Imagine Dragons","Bad Liar","Bad Liar",40,"Oh-oh-oh"
"Imagine Dragons","Bad Liar","Bad Liar",41,"Please believe me"
"Imagine Dragons","Bad Liar","Bad Liar",42,"Please believe me"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",1,NA
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",2,"Yeh, yeh, yeh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",3,"Pensaba que te había olvida'o, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",4,"Pero pusieron la canción, eh, eh, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",5,"Que cantamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",6,"Que bailamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",7,"Nos besamo' bien borracho' los dos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",8,"Pensaba que te había olvida'o, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",9,"Pero pusieron la canción, eh, eh, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",10,"Que cantamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",11,"Que bailamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",12,"Nos besamo' bien borracho' los dos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",13,"Pensaba que te había olvida'o"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",14,"Justo cuando creía"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",15,"Que por comerme a do' o diez, te olvidaría' (Yeh)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",16,"Cogí un respiro y me salí de la vía"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",17,"Y como un pendejo, no sabía lo que hacía"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",18,"Nunca lo superé, nunca te superé (No; no)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",19,"Hasta me aprendí to'a la' balada' en inglé' (Yeh)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",20,"Respiré y conté hasta tres (Uno, dos, tres)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",21,"Ere' la fantasía oscura de Kanye West, bebé, ey"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",22,"Hace tiempo lo barato me salió caro (Yih)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",23,"Yo sólo twitteo, bala' loca' disparo (Yih)"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",24,"¿Cómo olvidar la bellaquera en el carro?"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",25,"¿A que guió solo?"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",26,"Pensaba que te había' olvida'o (Pero no), yeh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",27,"Pero pusieron la canción, yeh, yeh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",28,"Que cantamos bien borrachos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",29,"Que bailamo' bien borrachos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",30,"Nos besamo' bien borracho' lo' dos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",31,"Pensaba que te había' olvida'o, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",32,"Pero pusieron la canción, yeh, yeh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",33,"Que cantamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",34,"Que bailamo' bien borracho'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",35,"Nos besamo' bien borracho' los dos, ey, ey"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",36,"Y hace tiempo que no venía' a mi cabeza"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",37,"Pero ya van par de cerveza'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",38,"Y me acordé de cómo tú me besa'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",39,"De to' lo' polvo' encima 'e la mesa"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",40,"Y en el carro, la playa, y el motel"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",41,"En casa de tu pai', cuando yo te iba a ver"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",42,"Las vece' que tu mai' no' llegó a coger"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",43,"Tú brincando mojaíta', sudando Chanel"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",44,"Yo sé que lo nuestro e' cosa de ayer"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",45,"Y me pone contento que te va bien con él"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",46,"Yo ni te extrañaba ni te quería ver"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",47,"Pero pusieron la canción que te gustaba poner"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",48,"Y me acordé de ti, cuando me hiciste feliz"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",49,"Se acabó, pues, me fui, ey"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",50,"Yo mismo me río de mí porque—"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",51,"Pensaba que te había' olvida'o, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",52,"Pero pusieron la canción, yeh, yeh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",53,"Que cantamos bien borrachos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",54,"Que bailamo' bien borrachos"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",55,"Nos besamo' bien borracho' lo' do'"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",56,NA
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",57,"Y yo pensaba que tu nombre estaba muerto, eh"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",58,"Pero te soñé despierto, ey"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",59,"Hoy salí pa' la calle suelto"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",60,"Sin sentimiento', el corazón desierto"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",61,"Y yo pensaba que tu nombre estaba muerto"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",62,"Pero te soñé despierto"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",63,"Hoy salí pa' la calle suelto"
"J Balvin & Bad Bunny","La Cancion","LA CANCIÓN",64,"Sin sentimiento', el corazón desierto"
"Jacquees","You","You",1,"Stunna Music"
"Jacquees","You","You",2,"High life"
"Jacquees","You","You",3,"Yeah yeah, yeah, uh"
"Jacquees","You","You",4,"It's 2:30 in the morning"
"Jacquees","You","You",5,"'Round this time you know we going in, yeah"
"Jacquees","You","You",6,"I had to kiss so you don't throw it in, no"
"Jacquees","You","You",7,"But you get crazy when you're horny"
"Jacquees","You","You",8,"I feel like I should be your lover, I should be your friend"
"Jacquees","You","You",9,"All those silly issues made up in your head"
"Jacquees","You","You",10,"Money can pay for your time but it's not love (Yeah)"
"Jacquees","You","You",11,"And love cannot pay for that shit that I bought ya"
"Jacquees","You","You",12,"Swear to God I should be gone, leave you alone, 'cause I"
"Jacquees","You","You",13,"Rather be with you and all your bullshit"
"Jacquees","You","You",14,"Rather be with you and all your bullshit"
"Jacquees","You","You",15,"I'd rather be with you and all your bullshit"
"Jacquees","You","You",16,"Rather be with you and all your bull"
"Jacquees","You","You",17,"You (Yeah, babe)"
"Jacquees","You","You",18,"You (Ooh-hoo, yeah)"
"Jacquees","You","You",19,"You, yeah"
"Jacquees","You","You",20,"This is what I don't get"
"Jacquees","You","You",21,"Don't know why I'm still here"
"Jacquees","You","You",22,"All my passwords reset, yeah"
"Jacquees","You","You",23,"And I know you did that shit"
"Jacquees","You","You",24,"'Cause money can pay for your time but it's not love"
"Jacquees","You","You",25,"And love cannot pay for that shit that I bought ya, yeah"
"Jacquees","You","You",26,"Ooh, got me up on some drama"
"Jacquees","You","You",27,"Knowin' this shit is a problem, yeah"
"Jacquees","You","You",28,"Swear to God I should be gone, leave you alone, but I"
"Jacquees","You","You",29,"Rather be with you and all your bullshit"
"Jacquees","You","You",30,"Rather be with you and all your bullshit"
"Jacquees","You","You",31,"I'd rather be with you and all your bullshit"
"Jacquees","You","You",32,"Rather be with you and all your bull"
"Jacquees","You","You",33,"You (Yeah, babe)"
"Jacquees","You","You",34,"You (Ooh-hoo, yeah)"
"Jacquees","You","You",35,"You, yeah"
"Jacquees","You","You",36,"Know you got problems"
"Jacquees","You","You",37,"You got a lot of problems"
"Jacquees","You","You",38,"Know damn well I can solve 'em"
"Jacquees","You","You",39,"You got a lot of problems"
"Jacquees","You","You",40,"Know you got problems"
"Jacquees","You","You",41,"I should be your lover, I should be your friend"
"Jacquees","You","You",42,"All those silly issues made up in your head"
"Jacquees","You","You",43,"Money can pay for your time but it's not love"
"Jacquees","You","You",44,"And callin' me back with some bullshit like, ""What up?"""
"Jacquees","You","You",45,"Swear to God I should be gone, leave you alone, 'but I"
"Jacquees","You","You",46,"Rather be with you and all your bullshit"
"Jacquees","You","You",47,"Rather be with you and all your bullshit"
"Jacquees","You","You",48,"I'd rather be with you and all your bullshit"
"Jacquees","You","You",49,"Rather be with you and all your bull (Stunna Music)"
"Jacquees","You","You",50,"You (High life)"
"Jacquees","You","You",51,"You"
"Jacquees","You","You",52,"You"
"Lady Gaga","Stupid Love","Stupid Love",1,"You're the one that I've been waiting for"
"Lady Gaga","Stupid Love","Stupid Love",2,"Gotta quit this cryin', nobody's gonna"
"Lady Gaga","Stupid Love","Stupid Love",3,"Heal me if I don't open the door"
"Lady Gaga","Stupid Love","Stupid Love",4,"Kinda hard to believe, gotta have faith in me"
"Lady Gaga","Stupid Love","Stupid Love",5,"Freak out, freak out, freak out, freak out (Look at me)"
"Lady Gaga","Stupid Love","Stupid Love",6,"Get down, get down, get down, get down (Look at me)"
"Lady Gaga","Stupid Love","Stupid Love",7,"Freak out, freak out, freak out, freak out"
"Lady Gaga","Stupid Love","Stupid Love",8,"Look at me now"
"Lady Gaga","Stupid Love","Stupid Love",9,"'Cause all I ever wanted was love"
"Lady Gaga","Stupid Love","Stupid Love",10,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",11,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",12,"Hey-ah, hey-ah"
"Lady Gaga","Stupid Love","Stupid Love",13,"All I ever wanted was love"
"Lady Gaga","Stupid Love","Stupid Love",14,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",15,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",16,"Hey-ah, hey-ah, hey-ah (Hey yeah, hey yeah)"
"Lady Gaga","Stupid Love","Stupid Love",17,"I want your stupid love, love"
"Lady Gaga","Stupid Love","Stupid Love",18,"I want your stupid love, love"
"Lady Gaga","Stupid Love","Stupid Love",19,"(Oh-oh-oh, oh-oh-oh, oh-oh, oh-oh-oh-oh-oh)"
"Lady Gaga","Stupid Love","Stupid Love",20,"Now, it's time to free me from the shame"
"Lady Gaga","Stupid Love","Stupid Love",21,"I gotta find that peace, is it too late or"
"Lady Gaga","Stupid Love","Stupid Love",22,"Could this love protect me from the pain?"
"Lady Gaga","Stupid Love","Stupid Love",23,"I would battle for you (Even if we break in two)"
"Lady Gaga","Stupid Love","Stupid Love",24,"Freak out, freak out, freak out, freak out (Look at me)"
"Lady Gaga","Stupid Love","Stupid Love",25,"Get down, get down, get down, get down (Look at me)"
"Lady Gaga","Stupid Love","Stupid Love",26,"Freak out, freak out, freak out, freak out"
"Lady Gaga","Stupid Love","Stupid Love",27,"Look at me now"
"Lady Gaga","Stupid Love","Stupid Love",28,"'Cause all I ever wanted was love"
"Lady Gaga","Stupid Love","Stupid Love",29,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",30,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",31,"Hey-ah, hey-ah"
"Lady Gaga","Stupid Love","Stupid Love",32,"All I ever wanted was love"
"Lady Gaga","Stupid Love","Stupid Love",33,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",34,"Hey-ah, hey-ah (Ooh-ooh)"
"Lady Gaga","Stupid Love","Stupid Love",35,"Hey-ah, hey-ah, hey-ah (Hey yeah, hey yeah)"
"Lady Gaga","Stupid Love","Stupid Love",36,"I want your stupid love, love"
