"artist","track","line","lyric"
"Lil Nas X ","Old Town Road",1,"Yeah, I'm gonna take my horse to the old town road"
"Lil Nas X ","Old Town Road",2,"I'm gonna ride 'til I can't no more"
"Lil Nas X ","Old Town Road",3,"I'm gonna take my horse to the old town road"
"Lil Nas X ","Old Town Road",4,"I'm gonna ride 'til I can't no more(Kio, Kio)"
"Lil Nas X ","Old Town Road",5,"I got the horses in the back"
"Lil Nas X ","Old Town Road",6,"Horse tack is attached"
"Lil Nas X ","Old Town Road",7,"Hat is matte black"
"Lil Nas X ","Old Town Road",8,"Got the boots that's black to match"
"Lil Nas X ","Old Town Road",9,"Ridin' on a horse, ha"
"Lil Nas X ","Old Town Road",10,"You can whip your Porsche"
"Lil Nas X ","Old Town Road",11,"I been in the valley"
"Lil Nas X ","Old Town Road",12,"You ain't been up off that porch, now"
"Lil Nas X ","Old Town Road",13,"Can't nobody tell me nothin'"
"Lil Nas X ","Old Town Road",14,"You can't tell me nothin'"
"Lil Nas X ","Old Town Road",15,"Can't nobody tell me nothin'"
"Lil Nas X ","Old Town Road",16,"You can't tell me nothin'"
"Lil Nas X ","Old Town Road",17,"Ridin' on a tractor"
"Lil Nas X ","Old Town Road",18,"Lean all in my bladder"
"Lil Nas X ","Old Town Road",19,"Cheated on my baby"
"Lil Nas X ","Old Town Road",20,"You can go and ask her"
"Lil Nas X ","Old Town Road",21,"My life is a movie"
"Lil Nas X ","Old Town Road",22,"Bull ridin' and boobies"
"Lil Nas X ","Old Town Road",23,"Cowboy hat from Gucci"
"Lil Nas X ","Old Town Road",24,"Wrangler on my booty"
"Lil Nas X ","Old Town Road",25,"Can't nobody tell me nothin'"
"Lil Nas X ","Old Town Road",26,"You can't tell me nothin'"
"Lil Nas X ","Old Town Road",27,"Can't nobody tell me nothin'"
"Lil Nas X ","Old Town Road",28,"You can't tell me nothin'"
"Lil Nas X ","Old Town Road",29,"Yeah, I'm gonna take my horse to the old town road"
"Lil Nas X ","Old Town Road",30,"I'm gonna ride 'til I can't no more"
"Lil Nas X ","Old Town Road",31,"I'm gonna take my horse to the old town road"
"Lil Nas X ","Old Town Road",32,"I'm gonna ride 'til I can't no more"
"Lil Nas X ","Old Town Road",33,"I got the hor-"
"Chris Brown ","No Guidance",1,"Before I die I'm tryna fuck you, baby"
"Chris Brown ","No Guidance",2,"Hopefully we don't have no babies"
"Chris Brown ","No Guidance",3,"I don't even wanna go back home"
"Chris Brown ","No Guidance",4,"Hopefully, I don't leave you on your own"
"Chris Brown ","No Guidance",5,"Ayy"
"Chris Brown ","No Guidance",6,"Trips that you plan for the next whole week"
"Chris Brown ","No Guidance",7,"Bands too long for a nigga so cheap"
"Chris Brown ","No Guidance",8,"And your flex OD, and your sex OD"
"Chris Brown ","No Guidance",9,"You got it, girl, you got it (Ayy)"
"Chris Brown ","No Guidance",10,"You got it, girl, you got (Yeah)"
"Chris Brown ","No Guidance",11,"Pretty lil' thing, you got a bag and now you wildin'You just took it off the lot, no mileage"
"Chris Brown ","No Guidance",12,"Way they hittin' you, the DM lookin' violent"
"Chris Brown ","No Guidance",13,"Talkin' wild, you come around and now they silent"
"Chris Brown ","No Guidance",14,"Flew the coop at 17, no guidance"
"Chris Brown ","No Guidance",15,"You be stayin' low but you know what the vibes is"
"Chris Brown ","No Guidance",16,"Ain't never got you nowhere bein' modest"
"Chris Brown ","No Guidance",17,"Poppin' shit but only 'cause you know you're poppin', yeah"
"Chris Brown ","No Guidance",18,"You got it, girl, you got it (Ayy)"
"Chris Brown ","No Guidance",19,"You got it, girl, you got it"
"Chris Brown ","No Guidance",20,"Lil' baby in her bag, in her Birkin"
"Chris Brown ","No Guidance",21,"No nine to five, put the work in"
"Chris Brown ","No Guidance",22,"Flaws and all, I love 'em all, to me, you're perfect"
"Chris Brown ","No Guidance",23,"Baby girl, you got it, girl, you got it, girl (Oh-oh)"
"Chris Brown ","No Guidance",24,"You got it, girl, you got it, girl (Ooh)"
"Chris Brown ","No Guidance",25,"I don't wanna play no games, play no games"
"Chris Brown ","No Guidance",26,"Fuck around, give you my last name (Oh)"
"Chris Brown ","No Guidance",27,"Know you tired of the same damn thing"
"Chris Brown ","No Guidance",28,"That's okay 'cause, baby, you"
"Chris Brown ","No Guidance",29,"You got it, girl, you got it (Oh, ooh, ayy)"
"Chris Brown ","No Guidance",30,"You got it, girl, you got it (Got it)"
"Chris Brown ","No Guidance",31,"You the only one I'm tryna make love to, pickin' and choosin'"
"Chris Brown ","No Guidance",32,"They ain't really love you, runnin' games, usin'"
"Chris Brown ","No Guidance",33,"All your stupid exes, they gon' call again"
"Chris Brown ","No Guidance",34,"Tell 'em that a real nigga steppin' in"
"Chris Brown ","No Guidance",35,"Don't let them niggas try you, test your patience"
"Chris Brown ","No Guidance",36,"Tell 'em that it's over, ain't no debatin' (Uh)"
"Chris Brown ","No Guidance",37,"All you need is me playin' on your playlist"
"Chris Brown ","No Guidance",38,"You ain't gotta be frustrated"
"Chris Brown ","No Guidance",39,"I don't wanna play no games, play no games (Oh)"
"Chris Brown ","No Guidance",40,"Fuck around, give you my last name (My last name)"
"Chris Brown ","No Guidance",41,"Know you tired of the same damn thing (Same damn thing)"
"Chris Brown ","No Guidance",42,"That's okay 'cause, baby, you"
"Chris Brown ","No Guidance",43,"You got it, girl, you got it (Oh, ooh, ayy)"
"Chris Brown ","No Guidance",44,"You got it, girl, you got it (Got it)"
"Chris Brown ","No Guidance",45,"I don't wanna"
"Chris Brown ","No Guidance",46,"Before I die, I'm tryna fuck you, baby (Yeah)"
"Chris Brown ","No Guidance",47,"Hopefully, we don't have no babies (Ooh)"
"Chris Brown ","No Guidance",48,"I don't even wanna go back home"
"Chris Brown ","No Guidance",49,"Hopefully, I don't leave you on your own"
"Chris Brown ","No Guidance",50,"You got it, girl, you got it, oh"
"Chris Brown ","No Guidance",51,"Play no games (No)"
"Chris Brown ","No Guidance",52,"Freaky (Freaky)"
"Chris Brown ","No Guidance",53,"I can learn a lot from you, gotta come teach me (Woo, woo)"
"Chris Brown ","No Guidance",54,"You a lil' hot girl, you a lil' sweetie (No, sweet)"
"Chris Brown ","No Guidance",55,"Sweet like Pearland, sweet like Peachtree (Like that)"
"Chris Brown ","No Guidance",56,"I can tell you crazy, but shit kind of intrigue me (No, yeah, I like that)"
"Chris Brown ","No Guidance",57,"(I don't wanna, I don't wanna)"
"Chris Brown ","No Guidance",58,"Seen it on the 'gram, I'm tryna see that shit in 3D, mami"
"Chris Brown ","No Guidance",59,"I know I get around 'cause I like to move freely"
"Chris Brown ","No Guidance",60,"(I don't, I don't)"
"Chris Brown ","No Guidance",61,"But you could lock it down, I could tell by how you treat me"
"Chris Brown ","No Guidance",62,"(I don't, I don't)"
"Chris Brown ","No Guidance",63,"I seen how you did homeboy, so please take it easy (No, yeah)"
"Chris Brown ","No Guidance",64,"Good to have me on your side, I ain't sayin' that you need me (Yeah, yeah)"
"Chris Brown ","No Guidance",65,"Six God talk but I ain't tryna get preachy (No, no, no)"
"Chris Brown ","No Guidance",66,"I seen how you did homeboy, please take it easier on me'Cause I don't wanna (No) play no games, play no games"
"Chris Brown ","No Guidance",67,"(I don't wanna, I don't wanna)"
"Chris Brown ","No Guidance",68,"I don't wanna play no games, play no games"
"Chris Brown ","No Guidance",69,"(I don't, I don't)"
"Chris Brown ","No Guidance",70,"I don't, I don't"
"Chris Brown ","No Guidance",71,"No"
"Meek Mill ","Going Bad",1,"Yeah(Wheezy outta here)"
"Meek Mill ","Going Bad",2,"Jeez, jeez"
"Meek Mill ","Going Bad",3,"Back home, smokin' legal (Legal)"
"Meek Mill ","Going Bad",4,"I got more slaps than The Beatles (Beatles)"
"Meek Mill ","Going Bad",5,"Foreign shit runnin' on diesel, dawg"
"Meek Mill ","Going Bad",6,"Playin' with my name, that shit is lethal, dawg (Who you say you was?)"
"Meek Mill ","Going Bad",7,"Don Corleone"
"Meek Mill ","Going Bad",8,"Trust me, at the top it isn't lonely (Strapped)"
"Meek Mill ","Going Bad",9,"Everybody actin' like they know me, dawg"
"Meek Mill ","Going Bad",10,"Don't just say you're down, you gotta show me (What you gotta do?)"
"Meek Mill ","Going Bad",11,"Bring the clip back empty (It's empty)"
"Meek Mill ","Going Bad",12,"You asked to see the boss, so they sent me, dawg (Sent me, dawg)"
"Meek Mill ","Going Bad",13,"I just broke her off with a 10-piece, dawg (10-piece, dawg)"
"Meek Mill ","Going Bad",14,"That ain't nothin', I'm just bein' friendly, dawg"
"Meek Mill ","Going Bad",15,"It's just a lil' 10-piece for her"
"Meek Mill ","Going Bad",16,"Just to blow it in the mall, doesn't mean that we're involved"
"Meek Mill ","Going Bad",17,"I just... what? I just... uh, put a Richard on the card"
"Meek Mill ","Going Bad",18,"I ain't grow up playin' ball, but I'll show you how the fuck you gotta do it"
"Meek Mill ","Going Bad",19,"If you really wanna ball 'til you fall"
"Meek Mill ","Going Bad",20,"When your back against the wall"
"Meek Mill ","Going Bad",21,"And a bunch of niggas need you to go away"
"Meek Mill ","Going Bad",22,"Still goin' bad on 'em anyway"
"Meek Mill ","Going Bad",23,"Saw you last night, but did it broad day"
"Meek Mill ","Going Bad",24,"Yeah, lot of Murakami in the hallway (What?)"
"Meek Mill ","Going Bad",25,"Got a sticky and I keep it at my dawg's place"
"Meek Mill ","Going Bad",26,"Girl, I left your love at Magic, now it's all shade"
"Meek Mill ","Going Bad",27,"Still goin' bad on you anyway"
"Meek Mill ","Going Bad",28,"Woah, woah, ooh, woah"
"Meek Mill ","Going Bad",29,"Woah, woah, ah"
"Meek Mill ","Going Bad",30,"I could fit like 80 racks in my Amiris (80 racks)"
"Meek Mill ","Going Bad",31,"Me and Drizzy back-to-back, it's gettin' scary (Back-to-back)"
"Meek Mill ","Going Bad",32,"If you fuckin' with my opps, just don't come near me (Get outta my way)"
"Meek Mill ","Going Bad",33,"Put some bands all on your head like Jason Terry (Brrt, brrt, ooh)"
"Meek Mill ","Going Bad",34,"Richard Mille cost a Lambo (That's a Lambo)"
"Meek Mill ","Going Bad",35,"Known to keep the baddest bitches on commando (Salute)"
"Meek Mill ","Going Bad",36,"Every time I'm in my trap, I move like Rambo (Extended)"
"Meek Mill ","Going Bad",37,"Ain't a neighborhood in Philly that I can't go (That's a Fendi)"
"Meek Mill ","Going Bad",38,"For real"
"Meek Mill ","Going Bad",39,"She said, ""Oh, you rich rich?"" (""You rich rich"")"
"Meek Mill ","Going Bad",40,"Bitch, I graduated, call me ""Big Fish"" (Marlin)"
"Meek Mill ","Going Bad",41,"I got Lori Harvey on my wish list (That's Lori)"
"Meek Mill ","Going Bad",42,"That's the only thing I want for Christmas (True story, uh)"
"Meek Mill ","Going Bad",43,"I've been had my way out here, yeah, know that's facts (Facts)"
"Meek Mill ","Going Bad",44,"You ain't livin' that shit you say, yeah, we know that's cap (That's cap)"
"Meek Mill ","Going Bad",45,"You ain't got to ask me when you see me, know I'm strapped (Brrt)"
"Meek Mill ","Going Bad",46,"DC, OVO, we back again, we goin' plat' (Ooh, ooh)"
"Meek Mill ","Going Bad",47,"It's just a lil' 10-piece for her"
"Meek Mill ","Going Bad",48,"Just to blow it in the mall, doesn't mean that we're involved"
"Meek Mill ","Going Bad",49,"I just... what? I just... uh, put a Richard on the card"
"Meek Mill ","Going Bad",50,"I ain't grow up playin' ball, but I'll show you how the fuck you gotta do it"
"Meek Mill ","Going Bad",51,"If you really wanna ball 'til you fall"
"Meek Mill ","Going Bad",52,"When your back against the wall"
"Meek Mill ","Going Bad",53,"And a bunch of niggas need you to go away"
"Meek Mill ","Going Bad",54,"Still goin' bad on 'em anyway"
"Meek Mill ","Going Bad",55,"Saw you last night, but did it broad day"
"Meek Mill ","Going Bad",56,"Wheezy outta here"
"Polo G ","Pop Out",1,"JD On Tha Track"
"Polo G ","Pop Out",2,"Iceberg want a bag, bitch"
"Polo G ","Pop Out",3,"We pop out at your party, I'm with the gang"
"Polo G ","Pop Out",4,"And it's gon' be a robbery, so tuck ya chain"
"Polo G ","Pop Out",5,"I'm a killer, girl, I'm sorry, but I can't change"
"Polo G ","Pop Out",6,"We ain't aimin' for your body, shots hit your brain"
"Polo G ","Pop Out",7,"We come from poverty, man, we ain't have a thing"
"Polo G ","Pop Out",8,"It's a lot of animosity, but they won't say my name"
"Polo G ","Pop Out",9,"Them killers rock with me, lil' nigga, don't get banged"
"Polo G ","Pop Out",10,"'Cause they'll do that job for me while I hop on a plane"
"Polo G ","Pop Out",11,"She don't like her body, left the doctor with a new shape"
"Polo G ","Pop Out",12,"Blowing up my phone 'cause she just see me with my new bae"
"Polo G ","Pop Out",13,"Heartbreaker, ladies love me like I'm Cool J"
"Polo G ","Pop Out",14,"She was tryna cling onto a nigga, but it's too late"
"Polo G ","Pop Out",15,"Booked a flight to Cali, racks and condoms in my suitcase"
"Polo G ","Pop Out",16,"And every single dollar in these bands got a blue face"
"Polo G ","Pop Out",17,"Diamonds in the Rollie, they in HD like it's Blu-RayThe way that I been ballin' should make the cover of 2KShow out for the summer I might pull up in a new Wraith"
"Polo G ","Pop Out",18,"Dissin' on the gang that's gon' only get your crew chased"
"Polo G ","Pop Out",19,"And we hawk shit down, better tighten' up yo' shoe lace"
"Polo G ","Pop Out",20,"Lil bro get up close let the Glock 22 spray"
"Polo G ","Pop Out",21,"We pop out at your party, I'm with the gang"
"Polo G ","Pop Out",22,"And it's gon' be a robbery, so tuck ya chain"
"Polo G ","Pop Out",23,"I'm a killer, girl, I'm sorry, but I can't change"
"Polo G ","Pop Out",24,"We ain't aimin' for your body, shots hit your brain"
"Polo G ","Pop Out",25,"We come from poverty, man, we ain't have a thing"
"Polo G ","Pop Out",26,"It's a lot of animosity, but they won't say my name"
"Polo G ","Pop Out",27,"Them killers rock with me, lil' nigga, don't get banged"
"Polo G ","Pop Out",28,"'Cause they'll do that job for me while I hop on a plane"
"Polo G ","Pop Out",29,"I call lil' bro, he said he ready for the stain (Said he ready for the stain)"
"Polo G ","Pop Out",30,"What you claim? You a lame, you ain't never put in pain (Put in pain)"
"Polo G ","Pop Out",31,"Swear I be around some killers that go crazy for the gang (They go crazy for the game)"
"Polo G ","Pop Out",32,"If I showed you all my charges, you won't look at me the same (You won't look at me the same)"
"Polo G ","Pop Out",33,"Made some choices in my life I wish I never had to make (Wish I never had to make)"
"Polo G ","Pop Out",34,"Lost my brother, seen him die and I just seen him graduate (I just seen him graduate)"
"Polo G ","Pop Out",35,"Got that .40 on my side and I'm just rollin' patty cakes (I'm just rollin' past jakes)"
"Polo G ","Pop Out",36,"Both my hands can do the job and I ain't talkin' masturbate"
"Polo G ","Pop Out",37,"I was in and outta state (State) 'cause I had a bag to make (Bag to make)"
"Polo G ","Pop Out",38,"I risked my life but it's aight 'cause God ain't let me pass away (Pass away)"
"Polo G ","Pop Out",39,"Fuck tomorrow, spin the block, just know we comin' back today (Back today)"
"Polo G ","Pop Out",40,"I call Polo, he come dolo, we get 'em the fast way"
"Polo G ","Pop Out",41,"We pop out at your party, I'm with the gang"
"Polo G ","Pop Out",42,"And it's gon' be a robbery, so tuck ya chain"
"Polo G ","Pop Out",43,"I'm a killer, girl, I'm sorry, but I can't change"
"Polo G ","Pop Out",44,"We ain't aimin' for your body, shots hit your brain"
"Polo G ","Pop Out",45,"We come from poverty, man, we ain't have a thing"
"Polo G ","Pop Out",46,"It's a lot of animosity, but they won't say my name"
"Polo G ","Pop Out",47,"Them killers rock with me, lil' nigga, don't get banged"
"Polo G ","Pop Out",48,"'Cause they'll do that job for me while I hop on a plane"
"Ed Sheeran ","Beautiful People",1,"We are, we are, we are"
"Ed Sheeran ","Beautiful People",2,"L.A. on a Saturday night in the summer"
"Ed Sheeran ","Beautiful People",3,"Sundown and they all come out"
"Ed Sheeran ","Beautiful People",4,"Lamborghinis and their rented Hummers"
"Ed Sheeran ","Beautiful People",5,"The party's on, so they're headin' downtown ('Round here)"
"Ed Sheeran ","Beautiful People",6,"Everybody's lookin' for a come up"
"Ed Sheeran ","Beautiful People",7,"And they wanna know what you're about"
"Ed Sheeran ","Beautiful People",8,"Me in the middle with the one I love and"
"Ed Sheeran ","Beautiful People",9,"We're just tryna figure everything out"
"Ed Sheeran ","Beautiful People",10,"We don't fit in well 'cause we are just ourselves"
"Ed Sheeran ","Beautiful People",11,"I could use some help gettin' out of this conversation, yeah"
"Ed Sheeran ","Beautiful People",12,"You look stunning, dear, so don't ask that question here"
"Ed Sheeran ","Beautiful People",13,"This is my only fear: that we become"
"Ed Sheeran ","Beautiful People",14,"Beautiful people"
"Ed Sheeran ","Beautiful People",15,"Drop top, designer clothes"
"Ed Sheeran ","Beautiful People",16,"Front row at fashion shows"
"Ed Sheeran ","Beautiful People",17,"""What d'you do?"" and ""Who d'you know?"""
"Ed Sheeran ","Beautiful People",18,"Inside the world of beautiful people"
"Ed Sheeran ","Beautiful People",19,"Champagne and rolled-up notes"
"Ed Sheeran ","Beautiful People",20,"Prenups and broken homes"
"Ed Sheeran ","Beautiful People",21,"Surrounded, but still alone"
"Ed Sheeran ","Beautiful People",22,"Let's leave the party"
"Ed Sheeran ","Beautiful People",23,"That's not who we are (We are, we are, we are)"
"Ed Sheeran ","Beautiful People",24,"We are not beautiful"
"Ed Sheeran ","Beautiful People",25,"Yeah, that's not who we are (We are, we are, we are)"
"Ed Sheeran ","Beautiful People",26,"We are not beautiful (Beautiful)"
"Ed Sheeran ","Beautiful People",27,"L.A., mmm"
"Ed Sheeran ","Beautiful People",28,"Drove for hours last night and we made it nowhere (Nowhere, nowhere)"
"Ed Sheeran ","Beautiful People",29,"I see stars in your eyes when we're halfway there (All night)"
"Ed Sheeran ","Beautiful People",30,"I'm not fazed by all them lights and flashin' cameras"
"Ed Sheeran ","Beautiful People",31,"'Cause with my arms around you, there's no need to care"
"Ed Sheeran ","Beautiful People",32,"We don't fit in well, we are just ourselves"
"Ed Sheeran ","Beautiful People",33,"I could use some help gettin' out of this conversation, yeah"
"Ed Sheeran ","Beautiful People",34,"You look stunning, dear, so don't ask that question here"
"Ed Sheeran ","Beautiful People",35,"This is my only fear: that we become"
"Ed Sheeran ","Beautiful People",36,"Beautiful people"
"Ed Sheeran ","Beautiful People",37,"Drop top, designer clothes"
"Ed Sheeran ","Beautiful People",38,"Front row at fashion shows"
"Ed Sheeran ","Beautiful People",39,"""What d'you do?"" and ""Who d'you know?"""
"Ed Sheeran ","Beautiful People",40,"Inside the world of beautiful people"
"Ed Sheeran ","Beautiful People",41,"Champagne and rolled-up notes"
"Ed Sheeran ","Beautiful People",42,"Prenups and broken homes"
"Ed Sheeran ","Beautiful People",43,"Surrounded, but still alone"
"Ed Sheeran ","Beautiful People",44,"Let's leave the party"
"Ed Sheeran ","Beautiful People",45,"That's not who we are (We are, we are, we are)"
"Ed Sheeran ","Beautiful People",46,"We are not beautiful, yeah"
"Ed Sheeran ","Beautiful People",47,"Yeah, that's not who we are (We are, we are, we are)"
"Ed Sheeran ","Beautiful People",48,"We are not beautiful (Beautiful)"
"Ed Sheeran ","Beautiful People",49,"We are, we are, we are"
"Ed Sheeran ","Beautiful People",50,"We are not beautiful"
"Young Thug ","Hot",1,"Wheezy outta here"
"Young Thug ","Hot",2,"Hot, hot, hot, hot"
"Young Thug ","Hot",3,"Hot, hot, hot, hot"
"Young Thug ","Hot",4,"Hot, hot, hot, hot"
"Young Thug ","Hot",5,"Hot, hot, hot, hot"
"Young Thug ","Hot",6,"Everything litty, I love when it's hot"
"Young Thug ","Hot",7,"Turned up the city, I broke off the notch"
"Young Thug ","Hot",8,"Got some more millis, I keep me a knot"
"Young Thug ","Hot",9,"I created history and made me a lot"
"Young Thug ","Hot",10,"He tried to diss me and ended on Fox"
"Young Thug ","Hot",11,"We call them chopsticks 'cause they gonna chop"
"Young Thug ","Hot",12,"Took her out of Follies 'cause her pussy pop"
"Young Thug ","Hot",13,"I run it like Nike, we got it on lock"
"Young Thug ","Hot",14,"Cartier eye"
"Young Thug ","Hot",15,"I'm the bossman in a suit but no tie"
"Young Thug ","Hot",16,"I can't be sober, I gotta stay high"
"Young Thug ","Hot",17,"Pour me some syrup in a Canada DryRidin' in the spaceship like Bonnie and Clyde"
"Young Thug ","Hot",18,"Don't worry, baby, I keep me some fire"
"Young Thug ","Hot",19,"Shenenehs and Birkins, she cannot decide"
"Young Thug ","Hot",20,"The latest Mercedes her go-to surprise"
"Young Thug ","Hot",21,"Don't sleep on miss lady, her pussy a prize"
"Young Thug ","Hot",22,"Dick in her back while I'm grippin' her sides"
"Young Thug ","Hot",23,"Bigger Maybach, this ain't regular size"
"Young Thug ","Hot",24,"We really fly, we like pelican glide"
"Young Thug ","Hot",25,"Bitch, you ain't slick, I can tell the disguise"
"Young Thug ","Hot",26,"Upgraded my wrist, put baguettes in that Sky"
"Young Thug ","Hot",27,"She sing, I might sign her and change her whole life"
"Young Thug ","Hot",28,"I told her to gargle and work on her highs"
"Young Thug ","Hot",29,"Everything litty, I love when it's hot"
"Young Thug ","Hot",30,"Turned up the city, I broke off the notch"
"Young Thug ","Hot",31,"Got some more millis, I keep me a knot"
"Young Thug ","Hot",32,"I created history and made me a lot"
"Young Thug ","Hot",33,"He tried to diss me and ended on Fox"
"Young Thug ","Hot",34,"We call them chopsticks 'cause they gonna chop"
"Young Thug ","Hot",35,"Took her out of Follies 'cause her pussy pop"
"Young Thug ","Hot",36,"I run it like Nike, we got it on lock"
"Young Thug ","Hot",37,"Cash, money, checks, cash"
"Young Thug ","Hot",38,"Addy, Birkin, brand new extendos"
"Young Thug ","Hot",39,"I just wanna fuck the bitch by myself"
"Young Thug ","Hot",40,"I just passed her to the dawg like my Sprite"
"Young Thug ","Hot",41,"I took the Bentley coupe back, then I hopped in a Cayenne (Skrrt)"
"Young Thug ","Hot",42,"I put the bitch in the front of the Bentley, in front of the driver (Skrrt)"
"Young Thug ","Hot",43,"Ayy, man, this synthetic weed, you can't smoke in the Rolls Royce, woah, woah (Yeah, yeah)"
"Young Thug ","Hot",44,"I'm still double cupped up, I'm drinkin', I shoot off your tires, huh (Doo-doo-doo-doo-doo-doo-doo-doo)"
"Young Thug ","Hot",45,"I'm in the coupe by myself"
"Young Thug ","Hot",46,"I had to kick a door when I was 5"
"Young Thug ","Hot",47,"Keep the awards on the shelf"
"Young Thug ","Hot",48,"Whole sixteen round in the fire"
"Young Thug ","Hot",49,"I'm sick and tired of these young niggas act like they firin', they tellin' these lies"
"Young Thug ","Hot",50,"Actin' like they the ones created this and they get all the drip from my guys"
"Young Thug ","Hot",51,"Yeah, Cartier eyes"
"Young Thug ","Hot",52,"Cartier coat, Cartiers the watch"
"Young Thug ","Hot",53,"Cartier love, Cartier the thot"
"Young Thug ","Hot",54,"Cartier specs, buffalo on the side"
"Young Thug ","Hot",55,"Princess cut diamonds, they Cartier, yeah"
"Young Thug ","Hot",56,"Cartier bag for the Cartier thot"
"Young Thug ","Hot",57,"Sky Wrangler coupe with two hundred the dash"
"Young Thug ","Hot",58,"Cartier jeans, ain't no way I can sag"
"Young Thug ","Hot",59,"Ain't no way I'ma ever gon' go out bad"
"Young Thug ","Hot",60,"I can't go out, no way I'ma go out"
"Young Thug ","Hot",61,"I just grip on her ass and I show out"
"Young Thug ","Hot",62,"I sit like a champ and I wait on a hold-out"
"Young Thug ","Hot",63,"I just whip up a new Chanel Patek"
"Young Thug ","Hot",64,"I whip with the wrist and I don't break the door out"
"Young Thug ","Hot",65,"Turn the whole top floor to a whorehouse"
"Young Thug ","Hot",66,"Hundred racks in ones, dude brought the flood out"
"Young Thug ","Hot",67,"Hot, hot, hot, hot"
"Young Thug ","Hot",68,"Hot, hot, hot, hot"
"Young Thug ","Hot",69,"Hot, hot, hot, hot, damn"
"Young Thug ","Hot",70,"Hot, hot, hot"
"Drake ","Money In The Grave",1,"Yeah, okay"
"Drake ","Money In The Grave",2,"Lil CC on the beat, mmm"
"Drake ","Money In The Grave",3,"Yeah, yeah"
"Drake ","Money In The Grave",4,"I mean, where the fuck should I really even start?"
"Drake ","Money In The Grave",5,"I got hoes that I'm keepin' in the dark"
"Drake ","Money In The Grave",6,"I got my niggas 'cross the street livin' large"
"Drake ","Money In The Grave",7,"Thinkin' back to the fact that they dead"
"Drake ","Money In The Grave",8,"Thought my raps wasn't facts 'til they sat with the bars"
"Drake ","Money In The Grave",9,"I got two phones, one need a charge"
"Drake ","Money In The Grave",10,"Yeah, they twins, I could tell they ass apart"
"Drake ","Money In The Grave",11,"I got big packs comin' on the way"
"Drake ","Money In The Grave",12,"I got big stacks comin' out the safe"
"Drake ","Money In The Grave",13,"I got Lil Max with me, he the wave"
"Drake ","Money In The Grave",14,"It's a big gap between us in the game"
"Drake ","Money In The Grave",15,"In the next life, I'm tryna stay paid"
"Drake ","Money In The Grave",16,"When I die, put my money in the grave"
"Drake ","Money In The Grave",17,"When I die, put my money in the grave"
"Drake ","Money In The Grave",18,"I really gotta put a couple niggas in they place"
"Drake ","Money In The Grave",19,"Really just lapped every nigga in the race"
"Drake ","Money In The Grave",20,"I really might tat ""Realest Nigga"" on my face"
"Drake ","Money In The Grave",21,"Lil CC let it slap with the bass"
"Drake ","Money In The Grave",22,"I used to save hoes with a mask and a cape"
"Drake ","Money In The Grave",23,"Now I'm like, ""Nah, love, I'm good, go away"""
"Drake ","Money In The Grave",24,"Ain't about to die with no money, I done gave it"
"Drake ","Money In The Grave",25,"I was on top when that shit meant a lot"
"Drake ","Money In The Grave",26,"Still on top like I'm scared of the drop"
"Drake ","Money In The Grave",27,"Still on top and these niggas wanna swap"
"Drake ","Money In The Grave",28,"Niggas wanna swap like it's Slauson or Watts"
"Drake ","Money In The Grave",29,"I don't wanna change 'cause I'm good where I'm at"
"Drake ","Money In The Grave",30,"Mob ties, so I'm always good where I'm at"
"Drake ","Money In The Grave",31,"Word to Junior, Jazzy, Baby J"
"Drake ","Money In The Grave",32,"Tell 'em when I die, put my money in the grave"
"Drake ","Money In The Grave",33,"Couple figures, killers call and collect (Collect)"
"Drake ","Money In The Grave",34,"She fuck a nigga, then she on to the next (Next)"
"Drake ","Money In The Grave",35,"Really livin' large, she in awe with a mack"
"Drake ","Money In The Grave",36,"When you niggas thinkin' small in the mall with a rat (Rat)"
"Drake ","Money In The Grave",37,"Roll with us if you really wanna get it (Get it)"
"Drake ","Money In The Grave",38,"Go get a half a million in the Sprinter (Sprinter)"
"Drake ","Money In The Grave",39,"Phone ringin', bitches know a big tipper (Tipper)"
"Drake ","Money In The Grave",40,"I got the hookup and there's really no limit (Limit)"
"Drake ","Money In The Grave",41,"Dead broke is in you nigga DNA (DNA)"
"Drake ","Money In The Grave",42,"Rickey Smiley's in Decatur with the yé"
"Drake ","Money In The Grave",43,"Lil' nigga, just another state case"
"Drake ","Money In The Grave",44,"Bury my motherfuckin' Chase Bank, time to bounce (Bounce)"
"Drake ","Money In The Grave",45,"Gotta count on my allowance (Gotta count on my allowance)"
"Drake ","Money In The Grave",46,"You niggas snitches so I gotta reroute it (So I gotta reroute it)"
"Drake ","Money In The Grave",47,"A nigga drippin' like I got a zillion dollars"
"Drake ","Money In The Grave",48,"Got the trap jumpin' like Zion when I rebound it"
"Drake ","Money In The Grave",49,"Then I'm out (Then I'm out)"
"Drake ","Money In The Grave",50,"And I'll never talk about it (About it)"
"Drake ","Money In The Grave",51,"The homies quiet, but we all smoke the loudest (Loudest)"
"Drake ","Money In The Grave",52,"Rich niggas and I'm really bein' modest"
"Drake ","Money In The Grave",53,"'Cause the way I do my deals, never treated like a artist"
"Drake ","Money In The Grave",54,"Want the house (House)"
"Drake ","Money In The Grave",55,"You could DM my accountant"
"Drake ","Money In The Grave",56,"My per diem six figures and I'm countin'Nine figures was the goal 'til I hit it"
"Drake ","Money In The Grave",57,"These niggas ain't livin', so bury mine with me"
